Session Id,Clicked
d1e6145b-da89-4fd2-9fe9-72a2135df538,0.39
a3536cc6-44f8-4f8d-8b63-b9cace05cf4b,0.21
d1a14d05-5ddc-4282-9bd9-53a8c01c0542,0.53
ffd316c9-dce2-41a0-a732-bfaddaf4109c,0.26
db563c85-9302-478b-8623-3ecee1d0b255,0.37
e314a226-4865-4aaa-aa2b-b7c777ac8071,0.37
2f022701-449a-429d-af7f-19c3ba988fa0,0.32
02fbb433-395a-4638-a7db-6b9207ccfdcc,0.25
fc3cecdf-c9a3-4192-ac3b-1f84c6169293,0.27
51cb5501-de80-4a5b-b230-26ef6b983562,0.42
0dc76928-d600-46ec-85c1-b3fe43f42644,0.53
14a823b5-fd30-4879-a131-bb36da540a02,0.26
282dcfa8-e2cd-4e00-b9b7-1441d216749f,0.34
2a7416ba-5386-4c12-ac9e-cb399cb299b7,0.39
6c86efcb-e8a9-482b-8238-6ef60807eb16,0.24
4c2909db-9741-439e-abda-67825dd11fbe,0.28
098a5879-235f-4c8e-baa2-8dbcc943b10f,0.36
16877193-e4bc-4b67-855f-2d8a23e92d40,0.25
231f3430-2f0f-488b-ab9e-fa22af7e7cb9,0.42
6332156e-b991-4ef6-a328-c1341ec2092d,0.26
584b73e1-4c60-44e3-9993-5fbafebc9daa,0.23
294d7bb1-46f0-4d17-bb6b-d76a9271e401,0.25
43d67542-ae08-44af-a57b-b4f130db751b,0.65
2d5aa524-1ba2-44ec-9097-7ff27d09a679,0.22
ddfd4f27-6444-434f-a9d5-a177a4e506fe,0.41
886702db-bd62-4b22-b8b4-560309950243,0.5
164f61f7-dfa5-40e6-a258-1e81681d6152,0.31
20e7ab24-4c8f-4628-af16-e6ece16b233d,0.37
7f4201fe-4279-47e0-9f72-e78d00c6bc9f,0.37
aa3280d2-b278-46c5-a9ca-1843b6029d16,0.36
6081410c-ad48-4271-be44-e85e7b9a1d18,0.27
64fdcabc-2393-413e-ab82-abc8f0fc57e4,0.3
9f07736b-0713-4ca5-b688-29d8e1ec959e,0.24
91d0361d-c4c2-4a3f-bfac-3588365bad78,0.4
7ea0717b-350f-4d85-a3c2-9455186f75ad,0.5
c232cc95-6fe6-40f4-8595-c3ec9f1f3980,0.33
d67ff8f2-b5c7-46be-8f74-d2bde2aca1bc,0.4
c03802ff-103b-4214-9a70-7c97345c079c,0.38
88e9f118-3b00-4dcb-b23d-ec894c26b1a9,0.35
af82eb7d-c27b-49ea-8ced-646a1c231808,0.44
394abf9e-a3f1-442b-8d42-9e40df5190e7,0.42
e73d603d-734e-492e-889e-a038111a428d,0.29
53981f12-8fcb-4b2d-8653-d613de7fa476,0.28
7e2e3b8a-fd92-4f97-9c5a-9c11dd3bb510,0.52
9134bc65-39f4-4464-9607-ff3fc4dbfb64,0.58
c531c37b-210a-45e0-9c68-d0e2cb8982ba,0.35
1194a469-3a38-42f0-bf2e-20fd73b8146a,0.29
46ac52f7-8cec-4cba-9bb1-c4738bc364b2,0.31
17ff3724-d981-4976-b11f-0db45a788d23,0.41
ada9fd2d-aabb-4d7d-80a6-6a0564177d56,0.24
bbfde449-1f22-4f6d-8e8a-1fbdf8d347da,0.13
66c82726-514c-41e3-ad15-2d0193919a88,0.44
ea7a0419-89ea-40d5-aec2-7bf99dee3200,0.26
944078cc-9ae7-4b02-b5a9-f6872faa7fa7,0.59
fba18ff6-3bc1-4960-903e-42040ad14820,0.37
5dfd757f-f2d1-4bd7-ac7a-fd93241409bd,0.55
7c8509ae-4d39-4a44-887c-1f93c13ec72e,0.44
2e60ba1f-c016-4f98-b38b-70ddc2ec8583,0.4
056f8ca5-411a-4de3-9e36-31642d0bcff2,0.7
48493d9a-ef62-4d6a-9132-0d43208c2045,0.29
d9bc4191-b3f9-4caf-a64b-3dc643a657a2,0.58
314fb188-7125-4a30-af84-06f02706c6e3,0.43
a1dbae0a-13da-4821-b817-8b2c787e003a,0.4
3674bf8f-6434-4dfe-8ecc-d67ccc730126,0.6
ea9dfa38-15d5-48ec-a25c-8aac3b916995,0.39
e6fb06db-de62-4fd7-a08c-de1cedcfa8c3,0.45
50806497-6a56-473d-ac46-4f42b5a5078d,0.35
c381b1ee-328e-40cb-bb65-ac361916e12e,0.33
33b8fde2-df7f-4620-adfe-6258398d96dc,0.57
55408131-bdcf-4c41-9402-515e2b0e7f38,0.55
7e58a843-b0db-46f0-b69e-bc1b3dab92e4,0.3
6219bbda-804b-4f53-ac67-53a90fb1c7f5,0.38
9f7cb6cd-8fd5-4efa-8fb2-a2f9b78bde81,0.66
de084a0a-0a4f-42ba-b448-e97e1aa9b906,0.81
dfd6236d-64bb-4db1-a5a0-4d61d6befa7a,0.4
82ce9b8a-e4b2-4664-bff1-657f378ffc50,0.37
ffe1576b-063b-4f11-9202-b6c13e4a4c4c,0.24
2f09a1ac-94cf-47dd-bfba-fbd6c6e2afcc,0.27
da9b78b4-cb52-4393-ab3f-bb25d80c2f0d,0.27
fb5db7ca-6951-46e7-9555-c471171dddfa,0.23
0d97ad7a-d2c8-4fb6-9d4f-dbd0e8a7b05e,0.3
05c03660-b751-4d98-bfc6-0da84ec9017c,0.28
bd69c39f-871a-4338-b914-40bf36ea60d7,0.36
924d30d1-fc99-4143-b386-b9704d11cec0,0.2
335c2904-e786-4fca-97a7-65b468842cc6,0.36
9945e29c-087c-45b0-bf81-51ea1c22073f,0.29
75976bc6-0f43-4291-9c8a-088273643bb6,0.32
b3d2e967-fe3d-4971-934b-65b1227e2bd5,0.24
c92ef85f-72a7-4f0c-bbe9-4ba18b334ac8,0.45
ef3cc254-c9da-4b23-8a4c-98aadc5cc99e,0.37
ab819ac3-8638-4429-b020-2d4dbd00de9c,0.38
6ecd882a-a779-4f0e-aedf-dcf7dafa7424,0.41
67c74067-bd35-45a4-b354-3ac32d5c1d9f,0.44
3424c598-2460-460b-8d7d-84826d371fe0,0.26
a0598a0d-9490-44f7-aea4-23c53f81f26e,0.24
b1e8b7fc-9516-49c5-bc38-55c7bdf6661d,0.49
ba4531f6-cd3c-4291-ac7c-50bcb542e64b,0.52
50707e95-ddae-4050-baa8-e63023c64628,0.18
170b49f0-2b1a-4fa7-ac29-74072af80888,0.34
9225730e-c224-4290-83c6-23b8a48cf07a,0.35
89d47463-d81e-46f0-899c-c14524009221,0.3
ca4ba26e-fd60-41bc-8484-6baf4017550c,0.28
1ea88ac1-1225-4328-8d93-2bf07f86519a,0.28
95faa855-0c06-4e21-97af-b45feb55eb12,0.4
90ea9a85-b351-4625-988a-1621108c1640,0.59
d69d4022-ab97-420e-9c67-8339f0349504,0.38
ff483f90-c2c7-4adf-93f3-b113a277f7e7,0.57
43ab0731-3168-4367-be86-02de56d02744,0.32
ec6b4a06-4e0f-441b-a878-41417c835277,0.32
dfdb053e-ba0e-4cec-8d2d-652ce858460a,0.34
6060dc27-b6a7-451d-96f0-e009580e3eb4,0.33
fc2049c7-5a13-4954-9c98-c0d35843f1c1,0.28
6526e3be-bd56-4153-8b29-bc0eccfe11c7,0.34
43e14118-4c87-4e0a-a7ae-bdc1cf77dac9,0.28
3b730445-3b54-40bb-829d-712dc928910b,0.4
0ceb17d0-3e49-45f1-aa03-bd13ab6c1273,0.31
4c137d82-d1a8-49b6-a4fa-ef7a36903087,0.35
c9440f41-fac6-4732-8e28-7f5a85da025b,0.3
a00aec66-8c6a-419e-8c9a-da6cd2953770,0.33
30560d7c-773c-4a75-90e7-fc3aac4d5964,0.29
97ed15b1-3644-4072-809d-39d286dc9e6a,0.31
7b425d18-c774-4eb9-8373-d1e2f6c5ca24,0.31
3d8f93b2-a6f1-4ce7-b0f0-00aee8bee302,0.33
1af8aa16-ef04-4fb1-85f6-11819c0f5f38,0.32
b849f884-ca8a-4736-90e7-1f65529df0c5,0.25
9a2885ff-8724-4875-aa1f-ed77df299950,0.4
55c0916e-5768-45d6-9f65-8d2862b79836,0.22
8861ca84-f73e-470d-97f6-276c075c7115,0.33
b810c7da-9ab4-476a-a25d-6fec29cf8611,0.35
dc7d7d16-3451-4f21-a467-9aed54b09277,0.23
7ce646bc-d5e3-45a0-8f80-cbff4187e9a8,0.22
28c18568-a84b-4b06-acd9-0b299808ff75,0.24
2d007f41-38ed-41a2-8c90-b05556aa50fa,0.23
9d37d670-56c2-4418-8268-1733fea24d5b,0.32
7f0c7eae-4567-42f2-a561-db09f92bf907,0.34
41304e08-c8ee-4361-8b8e-b23850c7e364,0.22
c8922815-f9b9-4ac3-a71e-0f57f9d07323,0.34
8321a4ba-95a0-4288-ba11-ee1d48912cc0,0.39
7c089807-8b6b-4f87-85c5-110693cff09b,0.23
a5ffaeee-6f57-48e4-8e98-1e3a8d15bc30,0.38
445d6c8b-7eab-4721-8925-e141b5e504f2,0.22
bc33e1e1-a4c4-474c-a8fb-4797f5a35cca,0.19
c0c07d69-4810-42db-9017-72ef0e079e91,0.3
ac86863b-c25f-485e-a328-da877b849ef7,0.27
9cbd18ff-6e96-4f34-b0f9-1939e40a2f3f,0.42
b4b6784b-a89b-484a-b6fd-b4a0cf4036e0,0.65
64c06934-25bf-4927-8bb0-932f4cfc1402,0.34
cdd2ac61-e212-4615-b700-1d2389620e65,0.29
53ab9ff0-d77e-4661-8b50-47a63dc2f7aa,0.33
b3c4581c-1ea9-4187-a4bc-4714274667b5,0.21
9fc55b7f-badf-46d1-97ec-cdfe49f246d6,0.2
326e8361-1fb4-438d-ba79-ad6d60fea8bd,0.32
21c0384c-2d06-492d-aa7a-5d62f055ed11,0.21
c33c2e47-1251-46b5-a402-571836ccf7d3,0.5
4ca7caa8-811f-42fd-a7fb-55b9071274a5,0.3
90532cbb-a5fd-4fe7-817c-7b1edc800207,0.42
9c65c0db-b19a-46a4-8d16-472a238e94d4,0.37
cb134d2a-8c07-47d5-b96b-ebc8a1649d29,0.34
a00c2dbc-5077-44fe-8c4e-4c23c1dbab9c,0.2
fa366980-95f6-47ab-9a0d-80d32aa83dd8,0.51
870993fd-3bcb-42f1-b0f0-01f9c4d26fa9,0.15
8427fb34-4b1b-4b79-8a29-f3ecaeaeb8a7,0.48
f0b78789-4250-4800-b7d2-fd168032cc8d,0.4
72a8a9da-3750-492d-8b9a-0a0aeff7ed4e,0.22
ebfd0eae-91b7-4f7a-b5ce-9f241db0fd41,0.18
8180aecb-5c8c-4824-a1b2-472092e14dcb,0.37
b44e914e-64a9-4e27-b25b-0bdd963fdc69,0.39
971cf1da-5e7d-4b2c-a805-26258305f69d,0.26
063c1146-36b1-43ef-8cf8-4d1b86f62356,0.26
5273cf21-2a70-452d-b336-25d66d0a3c2a,0.19
b0d0ab18-caa1-434d-ac62-097eb12a973d,0.37
a7f237f8-c59a-4386-a288-141a6afcbbd3,0.33
1590b1bb-1348-47dc-a09b-c694247b80ac,0.34
a14ba782-1ae5-4e1f-912b-e203af07ab4a,0.18
60db823e-cd80-4634-a0f4-3b89888b5cf6,0.19
94c3dcba-02e1-45dc-b69a-671f65c62c85,0.27
e01e1026-40d4-46be-a5cd-cecc1438efe6,0.38
7a3de49b-54ce-45e5-bcc9-f5590bc267bd,0.39
295b6454-c80c-4f7f-b555-cb261ffb1af4,0.4
60c327b5-a960-4563-9859-f7ee050fa6bb,0.26
c8aab4a6-e4d0-4576-b2f5-811e57674e7c,0.25
0c296590-8256-42f2-a08e-5e62d27d3c4f,0.35
84c4884b-4983-4892-b49d-e0daefd7fcd8,0.42
660e5d07-7e98-4b98-bf7b-6486ed08ffbb,0.29
0d04d093-382f-462f-aa7f-f70f4e90124c,0.31
f0475a36-73ef-4627-a48c-2eedc1f5b8c3,0.26
f5a75607-e89b-48a8-b9b9-f8e4f0f26166,0.41
9cd4b6ed-e1ef-41c8-bd5d-a688676ab622,0.35
ed9fc5c1-7d5f-428c-9df9-0c0acfb3b058,0.34
5ce895f6-1b30-4704-82d6-917cc1b8ba60,0.36
985cc047-0c6b-47fa-8444-dfb28982f82d,0.25
f79726f8-76ea-4c47-a15c-df8c04ffbf89,0.31
5f6a8730-59b6-43aa-a3b7-50e1f8c7e2cc,0.2
72b5b4ad-9822-4659-936d-0a9511890763,0.3
961387ff-bb32-496c-9f86-d527d69f14e6,0.47
21a5590d-f192-4984-b2b6-6f0f3e66c186,0.49
a4b4e393-e008-4090-8e4b-013251c918d4,0.49
d8d4302f-161e-4f90-bb70-10e0d178fd90,0.37
19a69a59-9c04-4483-b608-e9dcf5b2f864,0.46
3ffd7da8-bea2-4e96-9cdb-36c57ac0949d,0.24
0ebc5d84-8938-45ac-803c-07ea5e749b09,0.28
aaf02be3-4f52-4f8f-8a6f-cec8e1c5b875,0.25
5cbaa1ee-473c-4c92-ac76-4020d143a554,0.28
09d73ffe-f3ef-47d0-832a-f8b51dca8480,0.33
1b08a0df-0723-4ebe-a913-d20d0e3d2ad5,0.54
9c0e428d-731d-4589-81f5-59ea830bc3fa,0.3
b96c9235-f3ea-4aea-90b9-95d2277922ff,0.4
ea24d1e8-6e3d-4aba-8230-8a5683fb4d10,0.22
0ca34978-8039-47f3-9bb1-9d6f746b5d72,0.31
f6bee09a-7e75-4ac7-9ac5-21d7231e5a33,0.23
1b8fdff6-5033-4379-ae63-391af3eab653,0.22
5ffe686b-23cd-4dbd-a644-1137b7ef51f2,0.59
4a5d06f4-a232-46c6-a3da-92eed5ac8e45,0.39
17c0dbd8-1755-4cf4-b017-e7b017ecf939,0.25
a6f176a3-8a67-4f77-87f4-466b7388ea3b,0.14
9d8740de-d1ed-4670-8ffb-bce5d31f503a,0.39
cfbc8d16-a139-4e96-bd78-48d2b9f7b7f0,0.24
b3ab80a8-2b2f-4216-b86b-212899c7c74d,0.21
7bf3687b-fedb-48d7-8cf8-3b301a495f03,0.23
48fb6f32-9a82-4af1-89d6-8c48284adde6,0.42
01d5efa8-54f9-4200-9dbb-aa8abe68f880,0.19
78bbc5be-5224-4fc7-9a65-ee7a29a72a4d,0.22
2716c382-1de7-46a9-af1c-2fc1455334e5,0.28
6006445d-909b-4a28-a924-1d0c9cf35fb7,0.31
29df39e2-7fe1-4893-9257-06fdd20dcf5e,0.21
4b9d2c6e-3a63-413a-ad44-e64e7099423d,0.17
1ca9b682-8621-4fdd-bd86-d25c347f6829,0.39
abdb02ce-6f97-49e1-9bea-938bfa2ae46d,0.17
42a66cc3-68fb-4930-9411-fed36c8e0568,0.29
520b9bb6-eba2-46e3-992f-22894d9f3671,0.26
33a4cfdc-2808-4310-b5b0-aa74e18d6c26,0.19
8cef378f-99d5-45b8-a38f-8c59e196cbd2,0.29
f95679e9-0d58-4285-8b7b-c7f1c544e80f,0.31
e76006c7-5305-498e-ba55-06a5eaf62a12,0.44
8b35e4ff-95b6-42f8-bb64-eda606a475db,0.41
e0cfd450-85b1-4b04-9447-c45c646ba47d,0.28
e98adc00-21f2-4c59-bba1-23152fb5bcc7,0.3
47b18250-5e48-43c7-80ee-21472dabb0c3,0.52
40edb873-7372-4b18-88c9-d84832318469,0.33
3799362d-5b20-45cb-bec6-4975f57e892d,0.35
543406c0-617b-45c5-8267-efb972c2dbd6,0.29
cfccd887-d120-4d09-97a0-a4b311892835,0.19
2ac077c4-54b3-4cca-9e2c-1a6517b887bd,0.19
a62d3499-dff6-410d-8054-59bb1a48b51d,0.23
e1e77018-8978-4aa5-8665-3a05588d988f,0.28
e0f596a8-69d3-42b0-b5a2-c8300fcdb51f,0.19
fd1c174d-2548-4ee4-98cb-04b7e646c8a7,0.25
282ad8eb-c9f4-409c-b2aa-1257a26e4318,0.43
027989a6-b37f-404f-b8f7-d32e9fbf3ffe,0.2
a10161dd-6e69-4314-8513-d3e4c4e7d9af,0.3
25ce9020-8997-47b1-ba5c-c1b3f6db3f51,0.26
7fa449d7-9d4d-4c8f-8a8e-b2792a1f1e7d,0.31
5574412e-b5a1-4094-b308-791884ebccfc,0.25
ee427513-459c-499e-847a-1a244246d4f5,0.26
cffee1e0-e80b-4894-80bb-e540aba74f65,0.2
44fbe7d2-563e-43ef-b338-3c7917edd4e9,0.36
f99dd9dd-73af-4bc0-8901-226be73ad8cb,0.18
3b808ed4-0009-4a28-9863-782761e8c89d,0.25
7ba3954b-f01b-4bdb-bc4f-bd9744676c9a,0.21
a37dc9f8-f923-48ab-aa48-89dea587f667,0.27
06eb2d0a-0949-49de-b1c7-622ad74c79e5,0.31
3872c636-fc89-4afe-aeaa-993eb9dc6567,0.21
a04812ce-7106-4374-a24c-3424dddc1098,0.34
436ab62b-63e9-4c04-a8b3-21146954d269,0.21
b90c4ea9-2de8-4939-85e2-b240fd3e22ae,0.32
e0003464-76fb-40e6-a516-e3105eff4991,0.28
b4d24872-2c0b-4287-899d-bcf2756b05a5,0.49
dd92e37e-ad35-4593-8c2a-4b9ecf2d6d1c,0.25
cec4ab5e-e4bc-4fd7-bb1c-e27be15fdd01,0.4
a36a667d-2cf5-47a6-95d9-260c410d34e8,0.23
c9233ce5-04bf-471d-97e1-6c2c3b15ec59,0.68
f7b25526-2091-4155-9b35-e59046e9cb01,0.33
2e073d3b-5a34-4517-8e9e-f4d289794572,0.22
6491efb0-7258-46ea-9f06-7d0dab0ae197,0.33
bbb2bb19-3088-4edb-899d-314622ba8148,0.18
be27ff6b-3c5d-4c80-b7be-d18b17a49791,0.25
50229ce5-f20d-4d94-a0aa-8d9c4aebefbf,0.3
e58557eb-bd1f-4014-a423-3f3552a5ba67,0.27
971e92e9-e679-4529-b1c2-f802430f949b,0.35
a0d26a14-5f12-4688-ae19-4433a4d58ce6,0.32
1e24f4a1-d3f8-43e9-9725-a0844c5289da,0.28
5ad965cf-3262-4daa-82e7-b1ca19fb68b6,0.31
bdb04ea4-2fa3-42c0-b46f-1e3a34be4744,0.31
b4c9c532-22b1-4d17-95ba-42383c6409e2,0.41
64358007-73c0-4631-a39a-e5038b1e6e36,0.33
935091d2-8ca3-41d0-bede-33ff38a0a988,0.23
e7c12fbc-df9c-422e-a708-b812a16c5597,0.26
ab87b665-b35b-43f0-85d0-bb4e1afffb64,0.39
5407c815-72b4-4ad5-8642-8ce76810d956,0.27
2a8cee7f-bba9-48e1-aa3e-91b0c47939c8,0.41
66ab6d07-5c26-4a8e-b614-d6f5e55f089e,0.21
30755b7e-30dd-4398-b508-5500f17632f6,0.3
a1fd6df0-0d93-4613-b115-6f98a6cda87e,0.24
fbeeecf5-a44c-47e6-9fe2-f66b7a695f47,0.42
a200ad8e-d399-44fa-bd70-ed6871fbf60d,0.37
c058315a-ef62-442f-9f68-c781a25cfa7a,0.43
5b0816b5-c48f-49f7-bf53-edf6888de43d,0.27
5385a0ad-3e8c-40f3-8f5c-67c28416cebd,0.16
b2a09fe3-cce8-44f2-8c8c-126285623863,0.16
13c3696b-e4c8-4cd8-9e86-ef4f35710a79,0.17
47ac71c9-1f88-4872-8a8b-57e0b5ccc244,0.22
df151b22-839e-4f48-9742-2f9657666f57,0.25
32443440-3c17-40e1-9c00-8208de745d45,0.23
3434c995-f1a7-424a-85ce-5a03351dbea6,0.21
dd9f7f23-3247-428c-b19c-781b92ad1f33,0.27
c86aa65f-212a-4712-9c47-6013e66bb895,0.3
441398e6-95a5-4e32-ba75-8a274c6ce1fb,0.31
7aa54a5f-e261-40cd-9198-e589d597e85b,0.4
25edf0bd-7ea4-4150-9918-e74bf7cd1023,0.35
d389de10-f8f9-4de7-aeea-d76429f4ba91,0.19
4c9fa0a7-3966-43e9-9a2b-b15d6e9ca06e,0.37
104d9d91-762a-45a0-9a89-c2f855b27ed1,0.29
c8a29f95-1ed3-4ff6-a7a3-f1e882dfee50,0.44
0d54593f-2cdc-405c-8149-f5a93eb46e76,0.23
91abae23-1d62-4cb6-a508-7ba3e4aad115,0.4
e1769760-f3f7-4cce-9dbd-f7a0fa4a15d8,0.42
e8f23cea-b7da-49e7-84da-1bdb811b77c5,0.18
674b8d71-895f-4045-8d89-3b04d0b7b535,0.26
67145376-20b9-4bbd-86c3-59a5630bbfec,0.25
409c2a22-015c-4055-a2c6-53db02b428ae,0.25
cdf4d228-fd22-43fd-b4dd-8e43e076abb2,0.25
d1a47e7f-0fc2-4ab6-8029-a63ae93d3786,0.4
4fa72fc8-1427-47f0-9e12-83f16d004c16,0.29
4f337a1f-a7ba-4c01-adfd-8f42afaf5dd4,0.26
e40ec401-cfba-4fe6-bbfa-cb6551472f97,0.21
96648085-963f-4b53-a0f9-04dec055966d,0.18
0c683e51-b6de-45bd-93fa-fd664c9701b8,0.27
055faa43-648a-449d-bad5-0d61f63795b4,0.22
5246931c-1aeb-427e-b0be-b37506e5ea5f,0.27
586da812-1e1b-4139-a2fd-acd2558f8a29,0.34
91fe5497-3ccc-4646-a4cd-cc748375662e,0.3
10238fd0-43b1-42e8-a031-19ee16f55417,0.14
80b4a610-7579-4135-ba52-fb972eb58976,0.22
db5fc530-6a0e-4532-9802-17c9e6f8446b,0.24
eb435c82-e307-406e-8b73-9a1c6b786753,0.3
49a4627b-816f-437a-be4e-589b7c3e1e1e,0.28
ac361614-3af3-4cf4-aa2f-2c69bd7947a7,0.33
065d8d63-31c7-471d-9f1b-630baa871b00,0.19
72e9e37c-129a-442c-b30e-9140d408e90a,0.29
ae318e5b-9037-47f6-a575-3f046e081b01,0.34
b7b1cd08-8fd6-4335-8310-0bee0333e168,0.28
daeaa687-3d8c-4bee-9139-91615c88a41c,0.14
ccdbe5a9-6ea8-47da-86e3-9e1424e6eb6e,0.33
96da15bf-a900-48dc-847f-605d976fcb74,0.28
4d0200ba-1b1f-4cf0-8134-cc541e5741d2,0.12
95725e02-70fd-4a35-b9bd-f04c218fc1c4,0.32
0ae30cd5-9ec3-4c38-8444-3b91e31ec7ad,0.17
9a6a764d-199b-4d3c-a927-8e0672d86b63,0.23
a9fee07d-cbe9-4909-9343-6b8b5aec56cf,0.19
c32e54e4-d657-4f30-884a-e571ff97a7ea,0.22
3ec8e09c-1f8d-414d-a144-89f00b39e7f1,0.21
4a18a5d1-558f-448f-b9b2-9c8bf47c4123,0.3
4ab6fe43-86ad-4ac6-94f1-0fb32cede983,0.22
c5d83a26-4235-4ac2-865b-392116621741,0.15
f881928c-bdad-4c51-a5cd-49edd892a9d7,0.27
b4fd7534-10db-422f-98ad-20606fe53683,0.26
8e55b6ec-b6d2-4e23-b19f-1313db67c3aa,0.27
a22db18a-ae9a-4845-91d9-a943ad6b02b9,0.2
19a7d8b6-5ddd-458c-95df-c08f42d41a99,0.21
10e795d4-2243-47c8-8eac-e70608ced9d3,0.24
d09e3275-7826-4fe2-96a0-46f11970e2fc,0.27
a6975021-46c8-4d3c-bbf8-7de8cca6a7c0,0.16
ac2bbab7-6034-4799-bb0f-b4217e711f78,0.23
701cf0d5-3694-4f12-a3fd-4daeed82a162,0.33
a6b4f203-c756-432f-9185-86dd8bf871f0,0.23
ff4135ba-9826-4a44-b0b8-5ed553884c0d,0.33
fa82e100-00b2-47ef-acb7-ad83c76e8546,0.26
313e7a8e-2dc8-4db6-94ad-bd34f511870e,0.29
fcceb29d-66b7-4370-9828-f5a712d47425,0.12
0660616d-ca66-49b9-8f38-35d8e3886e83,0.26
0884b3b1-ae03-4f55-81f1-2f9de4348364,0.29
012f4ecc-1bf2-4229-8a11-a55819985bb1,0.36
1bd815eb-a8e0-410d-8a02-d1f109951e36,0.37
8e49f6d6-3bcf-43a4-b962-2a89fc425165,0.29
b1f9085e-843f-4a4f-bf95-7f2e1ab434d0,0.27
52d4526d-1fd1-426e-bae9-2020b8cf5d38,0.34
92e78905-4779-4239-aab9-088de820c2dc,0.17
8cf738b3-6f39-44a5-b447-237e6b77e41b,0.41
4be7da13-53f6-4a22-8f2e-c8a9ed5a3f74,0.33
9fbcb216-c97e-468c-9ef2-9bc566f6c2c8,0.22
4babedcf-fbdc-448a-a7ae-1742cbfdc23a,0.32
7cbaac8a-d94e-4b5f-bf6e-5a81cd4b5c41,0.28
4dc063ac-9c6f-46e7-ac7e-87735edee85f,0.31
d11f1ac2-afd0-481c-bf77-6454a62cf615,0.21
479710d6-0e51-4659-b8d7-260995864d75,0.24
53dcf553-88c1-4541-8ca8-71415f0f0b1a,0.29
c7b930f2-ee7d-4e21-9fda-df6ba415089d,0.19
8eed30d2-6e23-4efe-a97f-3e26fea5b490,0.24
b362e86e-5451-4771-a2c7-e47f20f5a1bd,0.24
efb8c824-b73e-45a8-8b9e-ed722554ad1a,0.5
3af18512-e121-49aa-82b7-1b7b625a2ef3,0.42
8e23c6b2-6b14-4d9e-a555-770e8e064143,0.25
16c9c594-c854-4bd3-9f67-f12ed4e0e5a6,0.25
f2b3ccaa-5857-4e62-bbdd-d62676979655,0.27
20026855-d524-41cb-8955-1e8b49e847ac,0.17
908c2456-182b-47be-8b8f-fe9a3b20ccb9,0.22
5388fe42-89f2-4715-9005-7edc05f614de,0.32
d0024ab2-a4c2-457c-9626-bd44c871db64,0.21
dca36c5a-39cc-47d8-ad49-e49f7f297ab4,0.28
a2458d45-7525-4bff-bda4-9397bee7f00b,0.41
4164fbcd-3833-4244-b626-dad6b99f5254,0.29
4f5da7ea-de7b-4086-8508-d9240f109720,0.24
b97516d9-0ca5-470f-ad65-41595f3a8177,0.23
69c5b4cc-2b19-4962-b6c2-6c04f118ab00,0.24
b332feea-7d44-4bd5-be05-be3fe4c9ff6b,0.38
6f52fa33-59ec-4b1a-a988-c3d29de3ad71,0.36
03b270a3-fd3c-4d92-9b38-74d365da0f9e,0.15
86c01515-4e60-4c6b-922b-9cdec63f052d,0.19
afbd349c-4c6a-4aa1-add7-3052f85ab626,0.48
822b3f8a-1c6c-4e3d-84c2-a23a43712d71,0.34
df540395-8c04-41eb-8c1d-70d2aad79ba1,0.21
a9931957-38df-4df4-9fc4-35f99d84656e,0.44
321479fe-6433-4db3-9a9a-1ef1f40cf4d4,0.25
20d35bd2-230c-4e21-a41b-3eccf69e69dc,0.37
5024686d-91d9-4c06-a2a1-1b1db83adf4b,0.29
47139a27-6b6e-4746-aea4-3c1b4392dca2,0.29
cc82d74a-1213-4953-b71a-6592128b5f51,0.38
5a67690e-a5af-4a1d-81b4-5bab64003c2f,0.27
4c25bd94-62a9-4a1f-a270-e4ae5c536d56,0.19
2c6fe4d3-68de-444f-869d-a3a59c8e5aae,0.22
0417e08f-c88e-4da0-aad5-bc944f86fc41,0.31
b5b1baf9-4bac-4dec-b09e-ccb320597759,0.32
79712bc5-8560-4224-b11b-c037d3a46175,0.39
7c41376d-1c7c-4c8f-8b7d-bc360ab3ac76,0.26
0076ede3-f22c-4d7a-bda0-6d730bf28d28,0.17
aa4f2d79-9f86-44bd-97c3-a75e013a3c0f,0.26
125f072e-e122-4ba8-8570-b52a0e5907e0,0.43
43e4bdb3-c7c6-4385-a548-7a1e02063021,0.27
8bc91768-d14b-4f7a-b32e-436bcf37aad5,0.34
d1df440d-44fb-498f-b96b-73cc78cf3749,0.16
7c96d8b0-15d2-47ef-9adf-f8e4e222f669,0.19
85a98533-65ee-4e77-9989-782fd7d9e6f4,0.28
6269ea3b-a2f9-4432-8e90-d89b55a7e1f0,0.28
2e6be220-1fca-4caa-a8b5-1da72eaf3b9b,0.25
2c77e0bb-f7f3-44b8-b126-a56c57cb2d2e,0.43
ef2719e5-aacb-4a78-b1ea-d2e83eff2938,0.46
3aa6ea18-5086-44a6-be84-fd13bdc03a42,0.31
bd891a74-f515-4c35-9151-d21a1b201973,0.2
94301009-3c08-4ca1-99b2-a8118859b42c,0.11
1b5531d9-02df-42d9-a054-671bcd14868c,0.43
77c28670-d67a-41e5-9b7c-b3b3a3e2b11f,0.4
d13d086f-0239-46cb-a061-e975b88b28fd,0.26
2496278b-4c06-4dc4-b59d-67c1da9e087d,0.17
8b3cf3be-440b-4edc-8be6-a0387c7ea6cd,0.38
22756586-7462-4a4c-b46c-c517372a00bf,0.6
3ba6359b-67ce-4d87-8230-f5be6840c2f2,0.17
